comparison,model_a,model_b,comparison_target,subgroup,metric,pair_count,source_group_count,model_a_mean,model_b_mean,mean_paired_difference,wilcoxon_statistic,wilcoxon_p_value,paired_bootstrap_ci_low,paired_bootstrap_ci_high,hierarchical_bootstrap_ci_low,hierarchical_bootstrap_ci_high,confidence_level,bootstrap_iterations,wilcoxon_p_holm,significant_holm_0.05,wilcoxon_p_display,wilcoxon_p_holm_display
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,all,top_30_margin_drop,272,10,2.3831194803556977,1.3045126997372682,1.0786067806184292,13246.0,4.215498947051566e-05,0.6500183586907737,1.5359100316377248,0.3029841370191626,1.791705292437021,0.95,5000,0.00012646496841154699,True,p < 0.0001,p = 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,attribution_occlusion_spearman,179,10,0.021893009747092525,0.04348633072348936,-0.021593320976396838,7663.0,0.5723097591175523,-0.06499637130197708,0.022402127132980516,-0.09282789016724291,0.04987567176779393,0.95,5000,0.5723097591175523,False,p = 0.5723,p = 0.5723
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_target_logit_auc,179,10,2.7719407828410247,2.2442519607006797,0.527688822140345,3644.0,2.1007698646125578e-10,0.3750183402717129,0.6813955375873719,0.2038397696477617,0.8203976601744654,0.95,5000,6.302309593837673e-10,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,random_target_logit_auc,179,10,2.023837758541399,2.530602046738342,-0.5067642881969437,4362.0,1.0402393701833022e-07,-0.6768365095557604,-0.3441455700777293,-0.8758461076356266,-0.23342543015988523,0.95,5000,1.2965517249471975e-07,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,bottom_target_logit_auc,179,10,3.1597463803854895,2.7384632126412582,0.4212831677442324,4719.0,1.5450968516287616e-06,0.25976420125429783,0.5900729923468998,0.04916462389662328,0.7341801356886809,0.95,5000,3.4015316697252575e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_minus_random_target_logit_auc,179,10,0.7481030242996257,-0.28635008603766265,1.0344531103372885,760.0,7.93411152292555e-26,0.8993478831162678,1.172348711500217,0.7689570011849324,1.2908795357989544,0.95,5000,1.58682230458511e-25,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_margin_auc,179,10,1.9290716120317661,1.0259946464077052,0.9030769656240607,3178.0,2.1401527681762752e-12,0.6786491956821952,1.1262075062075307,0.5659006235870561,1.2142442835768887,0.95,5000,4.2803055363525505e-12,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_minus_random_margin_auc,179,10,0.7949194600056418,-0.4236892435481178,1.2186087035537598,1395.0,8.527835707702554e-22,1.0201531098907397,1.4164372387638036,0.8776274768708628,1.6516436143575943,0.95,5000,1.7055671415405107e-21,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_5_target_logit_drop,179,10,0.5981886739837391,0.4374408778531591,0.16074779613057993,6801.0,0.07086936011151314,-0.06437663242803601,0.38645748181383033,-0.2534773807898396,0.6692755877242834,0.95,5000,0.14173872022302628,False,p = 0.0709,p = 0.1417
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_10_target_logit_drop,179,10,1.1092429035369245,0.5999012709329914,0.5093416326039331,5463.0,0.00018874390528667725,0.2231978113799455,0.7916379396309398,0.03147431538879226,1.1331688186460325,0.95,5000,0.0005662317158600318,True,p = 0.0002,p = 0.0006
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_20_target_logit_drop,179,10,1.9956678834707378,0.8639294757356857,1.131738407735052,4142.0,1.7359379106828945e-08,0.7657647191895455,1.497554884547128,0.5647923189583971,1.901524316553853,0.95,5000,5.207813732048683e-08,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_30_target_logit_drop,179,10,2.7249334201050206,1.294421222497964,1.4305121976070563,3939.0,3.0505011093004368e-09,1.0136359756333784,1.8386723454458918,0.6854404477087847,2.3722210259493828,0.95,5000,9.15150332790131e-09,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_5_margin_drop,179,10,0.7162998908058891,0.3832716389075338,0.33302825189835533,6752.0,0.06053244668459187,0.04672589107265709,0.6257919087256797,-0.12544058894565172,0.8524477816073291,0.95,5000,0.12106489336918375,False,p = 0.0605,p = 0.1211
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_10_margin_drop,179,10,1.349829242882116,0.6422857275888241,0.7075435152932918,5521.0,0.00026215988214549216,0.32265543803655905,1.1078800281832337,0.12321262442810646,1.3728778453678634,0.95,5000,0.0005243197642909843,True,p = 0.0003,p = 0.0005
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_20_margin_drop,179,10,2.4036961417624405,1.0625136494636536,1.341182492298787,4669.0,1.0752875215171094e-06,0.8617223102287208,1.8272089573174881,0.6245371003120443,2.2107667269150695,0.95,5000,3.2258625645513283e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_correct,top_30_margin_drop,179,10,3.252856285545413,1.715110218724725,1.5377460668206882,4753.0,1.971364254415942e-06,0.9751200357212702,2.123544025354544,0.5940379889054266,2.713154550004669,0.95,5000,5.914092763247826e-06,True,p < 0.0001,p < 0.0001
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,attribution_occlusion_spearman,43,10,0.10729608490398586,0.0701109234161483,0.03718516148783756,452.0,0.8064453222100383,-0.07756136526977778,0.157681112519998,-0.13208470397267685,0.2050956518108494,0.95,5000,1.0,False,p = 0.8064,p = 1.0000
ResNet18 - DINOv2,ResNet18,DINOv2,true_class,both_incorrect,top_target_logit_auc,45,10,0.27321502595467284,0.5419913852194116,-0.2687763592647389,342.0,0.04753610882710291,-0.5399670483294434,0.008538652000327579,-0.633315945955557,0.07103830383363366,0.95,5000,0.14260832648130872,False,p = 0.0475,p = 0.1426
