model,seed,true_class,predicted_class,count
UNI,11,08_EMPTY,05_DEBRIS,2
UNI,11,08_EMPTY,06_MUCOSA,0
UNI,11,08_EMPTY,07_ADIPOSE,222
UNI,11,08_EMPTY,08_EMPTY,401
UNI,23,01_TUMOR,01_TUMOR,603
UNI,23,01_TUMOR,02_STROMA,1
UNI,23,01_TUMOR,03_COMPLEX,19
UNI,23,01_TUMOR,04_LYMPHO,1
UNI,23,01_TUMOR,05_DEBRIS,0
UNI,23,01_TUMOR,06_MUCOSA,1
UNI,23,01_TUMOR,07_ADIPOSE,0
UNI,23,01_TUMOR,08_EMPTY,0
UNI,23,02_STROMA,01_TUMOR,0
UNI,23,02_STROMA,02_STROMA,461
UNI,23,02_STROMA,03_COMPLEX,129
UNI,23,02_STROMA,04_LYMPHO,2
UNI,23,02_STROMA,05_DEBRIS,31
UNI,23,02_STROMA,06_MUCOSA,0
UNI,23,02_STROMA,07_ADIPOSE,2
UNI,23,02_STROMA,08_EMPTY,0
UNI,23,03_COMPLEX,01_TUMOR,13
UNI,23,03_COMPLEX,02_STROMA,84
UNI,23,03_COMPLEX,03_COMPLEX,475
UNI,23,03_COMPLEX,04_LYMPHO,41
UNI,23,03_COMPLEX,05_DEBRIS,12
UNI,23,03_COMPLEX,06_MUCOSA,0
UNI,23,03_COMPLEX,07_ADIPOSE,0
UNI,23,03_COMPLEX,08_EMPTY,0
UNI,23,04_LYMPHO,01_TUMOR,2
UNI,23,04_LYMPHO,02_STROMA,3
UNI,23,04_LYMPHO,03_COMPLEX,83
UNI,23,04_LYMPHO,04_LYMPHO,537
UNI,23,04_LYMPHO,05_DEBRIS,0
UNI,23,04_LYMPHO,06_MUCOSA,0
UNI,23,04_LYMPHO,07_ADIPOSE,0
UNI,23,04_LYMPHO,08_EMPTY,0
UNI,23,05_DEBRIS,01_TUMOR,2
UNI,23,05_DEBRIS,02_STROMA,223
UNI,23,05_DEBRIS,03_COMPLEX,12
UNI,23,05_DEBRIS,04_LYMPHO,2
UNI,23,05_DEBRIS,05_DEBRIS,380
UNI,23,05_DEBRIS,06_MUCOSA,0
UNI,23,05_DEBRIS,07_ADIPOSE,6
UNI,23,05_DEBRIS,08_EMPTY,0
UNI,23,06_MUCOSA,01_TUMOR,2
UNI,23,06_MUCOSA,02_STROMA,0
UNI,23,06_MUCOSA,03_COMPLEX,1
UNI,23,06_MUCOSA,04_LYMPHO,1
UNI,23,06_MUCOSA,05_DEBRIS,1
UNI,23,06_MUCOSA,06_MUCOSA,620
UNI,23,06_MUCOSA,07_ADIPOSE,0
UNI,23,06_MUCOSA,08_EMPTY,0
UNI,23,07_ADIPOSE,01_TUMOR,0
UNI,23,07_ADIPOSE,02_STROMA,1
UNI,23,07_ADIPOSE,03_COMPLEX,0
UNI,23,07_ADIPOSE,04_LYMPHO,0
UNI,23,07_ADIPOSE,05_DEBRIS,4
UNI,23,07_ADIPOSE,06_MUCOSA,0
UNI,23,07_ADIPOSE,07_ADIPOSE,614
UNI,23,07_ADIPOSE,08_EMPTY,6
UNI,23,08_EMPTY,01_TUMOR,0
UNI,23,08_EMPTY,02_STROMA,1
UNI,23,08_EMPTY,03_COMPLEX,0
UNI,23,08_EMPTY,04_LYMPHO,0
UNI,23,08_EMPTY,05_DEBRIS,2
UNI,23,08_EMPTY,06_MUCOSA,0
UNI,23,08_EMPTY,07_ADIPOSE,120
UNI,23,08_EMPTY,08_EMPTY,502
UNI,41,01_TUMOR,01_TUMOR,600
UNI,41,01_TUMOR,02_STROMA,1
UNI,41,01_TUMOR,03_COMPLEX,19
UNI,41,01_TUMOR,04_LYMPHO,4
UNI,41,01_TUMOR,05_DEBRIS,0
UNI,41,01_TUMOR,06_MUCOSA,1
UNI,41,01_TUMOR,07_ADIPOSE,0
UNI,41,01_TUMOR,08_EMPTY,0
UNI,41,02_STROMA,01_TUMOR,1
UNI,41,02_STROMA,02_STROMA,460
UNI,41,02_STROMA,03_COMPLEX,133
UNI,41,02_STROMA,04_LYMPHO,2
UNI,41,02_STROMA,05_DEBRIS,29
UNI,41,02_STROMA,06_MUCOSA,0
UNI,41,02_STROMA,07_ADIPOSE,0
UNI,41,02_STROMA,08_EMPTY,0
UNI,41,03_COMPLEX,01_TUMOR,24
UNI,41,03_COMPLEX,02_STROMA,77
UNI,41,03_COMPLEX,03_COMPLEX,458
UNI,41,03_COMPLEX,04_LYMPHO,59
UNI,41,03_COMPLEX,05_DEBRIS,7
UNI,41,03_COMPLEX,06_MUCOSA,0
UNI,41,03_COMPLEX,07_ADIPOSE,0
UNI,41,03_COMPLEX,08_EMPTY,0
UNI,41,04_LYMPHO,01_TUMOR,1
UNI,41,04_LYMPHO,02_STROMA,3
UNI,41,04_LYMPHO,03_COMPLEX,69
UNI,41,04_LYMPHO,04_LYMPHO,552
UNI,41,04_LYMPHO,05_DEBRIS,0
UNI,41,04_LYMPHO,06_MUCOSA,0
UNI,41,04_LYMPHO,07_ADIPOSE,0
UNI,41,04_LYMPHO,08_EMPTY,0
UNI,41,05_DEBRIS,01_TUMOR,1
UNI,41,05_DEBRIS,02_STROMA,228
UNI,41,05_DEBRIS,03_COMPLEX,17
UNI,41,05_DEBRIS,04_LYMPHO,1
UNI,41,05_DEBRIS,05_DEBRIS,375
UNI,41,05_DEBRIS,06_MUCOSA,0
UNI,41,05_DEBRIS,07_ADIPOSE,3
UNI,41,05_DEBRIS,08_EMPTY,0
UNI,41,06_MUCOSA,01_TUMOR,0
UNI,41,06_MUCOSA,02_STROMA,1
UNI,41,06_MUCOSA,03_COMPLEX,0
UNI,41,06_MUCOSA,04_LYMPHO,2
UNI,41,06_MUCOSA,05_DEBRIS,0
UNI,41,06_MUCOSA,06_MUCOSA,622
UNI,41,06_MUCOSA,07_ADIPOSE,0
UNI,41,06_MUCOSA,08_EMPTY,0
UNI,41,07_ADIPOSE,01_TUMOR,0
UNI,41,07_ADIPOSE,02_STROMA,1
UNI,41,07_ADIPOSE,03_COMPLEX,0
UNI,41,07_ADIPOSE,04_LYMPHO,0
UNI,41,07_ADIPOSE,05_DEBRIS,2
UNI,41,07_ADIPOSE,06_MUCOSA,0
UNI,41,07_ADIPOSE,07_ADIPOSE,616
UNI,41,07_ADIPOSE,08_EMPTY,6
UNI,41,08_EMPTY,01_TUMOR,0
UNI,41,08_EMPTY,02_STROMA,1
UNI,41,08_EMPTY,03_COMPLEX,0
UNI,41,08_EMPTY,04_LYMPHO,1
UNI,41,08_EMPTY,05_DEBRIS,1
UNI,41,08_EMPTY,06_MUCOSA,0
UNI,41,08_EMPTY,07_ADIPOSE,82
UNI,41,08_EMPTY,08_EMPTY,540
UNI,57,01_TUMOR,01_TUMOR,603
UNI,57,01_TUMOR,02_STROMA,4
UNI,57,01_TUMOR,03_COMPLEX,16
UNI,57,01_TUMOR,04_LYMPHO,2
UNI,57,01_TUMOR,05_DEBRIS,0
UNI,57,01_TUMOR,06_MUCOSA,0
UNI,57,01_TUMOR,07_ADIPOSE,0
UNI,57,01_TUMOR,08_EMPTY,0
UNI,57,02_STROMA,01_TUMOR,0
UNI,57,02_STROMA,02_STROMA,451
UNI,57,02_STROMA,03_COMPLEX,131
UNI,57,02_STROMA,04_LYMPHO,0
UNI,57,02_STROMA,05_DEBRIS,42
UNI,57,02_STROMA,06_MUCOSA,0
UNI,57,02_STROMA,07_ADIPOSE,1
UNI,57,02_STROMA,08_EMPTY,0
UNI,57,03_COMPLEX,01_TUMOR,12
UNI,57,03_COMPLEX,02_STROMA,102
UNI,57,03_COMPLEX,03_COMPLEX,468
UNI,57,03_COMPLEX,04_LYMPHO,39
UNI,57,03_COMPLEX,05_DEBRIS,4
UNI,57,03_COMPLEX,06_MUCOSA,0
UNI,57,03_COMPLEX,07_ADIPOSE,0
UNI,57,03_COMPLEX,08_EMPTY,0
UNI,57,04_LYMPHO,01_TUMOR,1
UNI,57,04_LYMPHO,02_STROMA,5
UNI,57,04_LYMPHO,03_COMPLEX,81
UNI,57,04_LYMPHO,04_LYMPHO,538
UNI,57,04_LYMPHO,05_DEBRIS,0
UNI,57,04_LYMPHO,06_MUCOSA,0
UNI,57,04_LYMPHO,07_ADIPOSE,0
UNI,57,04_LYMPHO,08_EMPTY,0
UNI,57,05_DEBRIS,01_TUMOR,1
UNI,57,05_DEBRIS,02_STROMA,215
UNI,57,05_DEBRIS,03_COMPLEX,21
UNI,57,05_DEBRIS,04_LYMPHO,1
UNI,57,05_DEBRIS,05_DEBRIS,380
UNI,57,05_DEBRIS,06_MUCOSA,0
UNI,57,05_DEBRIS,07_ADIPOSE,7
UNI,57,05_DEBRIS,08_EMPTY,0
UNI,57,06_MUCOSA,01_TUMOR,1
UNI,57,06_MUCOSA,02_STROMA,0
UNI,57,06_MUCOSA,03_COMPLEX,1
UNI,57,06_MUCOSA,04_LYMPHO,2
UNI,57,06_MUCOSA,05_DEBRIS,1
UNI,57,06_MUCOSA,06_MUCOSA,620
UNI,57,06_MUCOSA,07_ADIPOSE,0
UNI,57,06_MUCOSA,08_EMPTY,0
UNI,57,07_ADIPOSE,01_TUMOR,0
UNI,57,07_ADIPOSE,02_STROMA,1
UNI,57,07_ADIPOSE,03_COMPLEX,0
UNI,57,07_ADIPOSE,04_LYMPHO,0
UNI,57,07_ADIPOSE,05_DEBRIS,3
UNI,57,07_ADIPOSE,06_MUCOSA,0
UNI,57,07_ADIPOSE,07_ADIPOSE,614
UNI,57,07_ADIPOSE,08_EMPTY,7
UNI,57,08_EMPTY,01_TUMOR,0
UNI,57,08_EMPTY,02_STROMA,0
UNI,57,08_EMPTY,03_COMPLEX,0
UNI,57,08_EMPTY,04_LYMPHO,0
UNI,57,08_EMPTY,05_DEBRIS,7
UNI,57,08_EMPTY,06_MUCOSA,0
UNI,57,08_EMPTY,07_ADIPOSE,178
UNI,57,08_EMPTY,08_EMPTY,440
UNI,73,01_TUMOR,01_TUMOR,604
UNI,73,01_TUMOR,02_STROMA,3
UNI,73,01_TUMOR,03_COMPLEX,15
UNI,73,01_TUMOR,04_LYMPHO,2
UNI,73,01_TUMOR,05_DEBRIS,0
UNI,73,01_TUMOR,06_MUCOSA,1
UNI,73,01_TUMOR,07_ADIPOSE,0
UNI,73,01_TUMOR,08_EMPTY,0
UNI,73,02_STROMA,01_TUMOR,0
UNI,73,02_STROMA,02_STROMA,455
UNI,73,02_STROMA,03_COMPLEX,127
UNI,73,02_STROMA,04_LYMPHO,1
UNI,73,02_STROMA,05_DEBRIS,41
UNI,73,02_STROMA,06_MUCOSA,0
UNI,73,02_STROMA,07_ADIPOSE,1
UNI,73,02_STROMA,08_EMPTY,0
UNI,73,03_COMPLEX,01_TUMOR,16
UNI,73,03_COMPLEX,02_STROMA,99
UNI,73,03_COMPLEX,03_COMPLEX,460
UNI,73,03_COMPLEX,04_LYMPHO,39
UNI,73,03_COMPLEX,05_DEBRIS,11
UNI,73,03_COMPLEX,06_MUCOSA,0
UNI,73,03_COMPLEX,07_ADIPOSE,0
UNI,73,03_COMPLEX,08_EMPTY,0
UNI,73,04_LYMPHO,01_TUMOR,1
UNI,73,04_LYMPHO,02_STROMA,4
UNI,73,04_LYMPHO,03_COMPLEX,72
UNI,73,04_LYMPHO,04_LYMPHO,547
UNI,73,04_LYMPHO,05_DEBRIS,1
UNI,73,04_LYMPHO,06_MUCOSA,0
UNI,73,04_LYMPHO,07_ADIPOSE,0
UNI,73,04_LYMPHO,08_EMPTY,0
UNI,73,05_DEBRIS,01_TUMOR,2
UNI,73,05_DEBRIS,02_STROMA,230
UNI,73,05_DEBRIS,03_COMPLEX,12
UNI,73,05_DEBRIS,04_LYMPHO,1
UNI,73,05_DEBRIS,05_DEBRIS,377
UNI,73,05_DEBRIS,06_MUCOSA,0
UNI,73,05_DEBRIS,07_ADIPOSE,3
UNI,73,05_DEBRIS,08_EMPTY,0
UNI,73,06_MUCOSA,01_TUMOR,1
UNI,73,06_MUCOSA,02_STROMA,0
UNI,73,06_MUCOSA,03_COMPLEX,0
UNI,73,06_MUCOSA,04_LYMPHO,1
UNI,73,06_MUCOSA,05_DEBRIS,1
UNI,73,06_MUCOSA,06_MUCOSA,622
UNI,73,06_MUCOSA,07_ADIPOSE,0
UNI,73,06_MUCOSA,08_EMPTY,0
UNI,73,07_ADIPOSE,01_TUMOR,0
UNI,73,07_ADIPOSE,02_STROMA,1
UNI,73,07_ADIPOSE,03_COMPLEX,0
UNI,73,07_ADIPOSE,04_LYMPHO,0
UNI,73,07_ADIPOSE,05_DEBRIS,4
UNI,73,07_ADIPOSE,06_MUCOSA,0
UNI,73,07_ADIPOSE,07_ADIPOSE,615
UNI,73,07_ADIPOSE,08_EMPTY,5
UNI,73,08_EMPTY,01_TUMOR,0
UNI,73,08_EMPTY,02_STROMA,0
UNI,73,08_EMPTY,03_COMPLEX,0
UNI,73,08_EMPTY,04_LYMPHO,0
UNI,73,08_EMPTY,05_DEBRIS,2
UNI,73,08_EMPTY,06_MUCOSA,0
UNI,73,08_EMPTY,07_ADIPOSE,317
UNI,73,08_EMPTY,08_EMPTY,306
UNI,89,01_TUMOR,01_TUMOR,602
UNI,89,01_TUMOR,02_STROMA,2
UNI,89,01_TUMOR,03_COMPLEX,16
UNI,89,01_TUMOR,04_LYMPHO,4
UNI,89,01_TUMOR,05_DEBRIS,0
UNI,89,01_TUMOR,06_MUCOSA,1
UNI,89,01_TUMOR,07_ADIPOSE,0
UNI,89,01_TUMOR,08_EMPTY,0
UNI,89,02_STROMA,01_TUMOR,0
UNI,89,02_STROMA,02_STROMA,444
UNI,89,02_STROMA,03_COMPLEX,145
UNI,89,02_STROMA,04_LYMPHO,1
UNI,89,02_STROMA,05_DEBRIS,35
UNI,89,02_STROMA,06_MUCOSA,0
UNI,89,02_STROMA,07_ADIPOSE,0
UNI,89,02_STROMA,08_EMPTY,0
UNI,89,03_COMPLEX,01_TUMOR,14
UNI,89,03_COMPLEX,02_STROMA,104
UNI,89,03_COMPLEX,03_COMPLEX,454
UNI,89,03_COMPLEX,04_LYMPHO,48
UNI,89,03_COMPLEX,05_DEBRIS,5
UNI,89,03_COMPLEX,06_MUCOSA,0
UNI,89,03_COMPLEX,07_ADIPOSE,0
UNI,89,03_COMPLEX,08_EMPTY,0
UNI,89,04_LYMPHO,01_TUMOR,2
UNI,89,04_LYMPHO,02_STROMA,10
UNI,89,04_LYMPHO,03_COMPLEX,64
UNI,89,04_LYMPHO,04_LYMPHO,548
UNI,89,04_LYMPHO,05_DEBRIS,1
UNI,89,04_LYMPHO,06_MUCOSA,0
UNI,89,04_LYMPHO,07_ADIPOSE,0
UNI,89,04_LYMPHO,08_EMPTY,0
UNI,89,05_DEBRIS,01_TUMOR,1
UNI,89,05_DEBRIS,02_STROMA,227
UNI,89,05_DEBRIS,03_COMPLEX,9
UNI,89,05_DEBRIS,04_LYMPHO,3
UNI,89,05_DEBRIS,05_DEBRIS,379
UNI,89,05_DEBRIS,06_MUCOSA,0
UNI,89,05_DEBRIS,07_ADIPOSE,6
UNI,89,05_DEBRIS,08_EMPTY,0
UNI,89,06_MUCOSA,01_TUMOR,2
UNI,89,06_MUCOSA,02_STROMA,0
UNI,89,06_MUCOSA,03_COMPLEX,0
UNI,89,06_MUCOSA,04_LYMPHO,3
UNI,89,06_MUCOSA,05_DEBRIS,1
UNI,89,06_MUCOSA,06_MUCOSA,619
UNI,89,06_MUCOSA,07_ADIPOSE,0
UNI,89,06_MUCOSA,08_EMPTY,0
UNI,89,07_ADIPOSE,01_TUMOR,0
UNI,89,07_ADIPOSE,02_STROMA,1
UNI,89,07_ADIPOSE,03_COMPLEX,0
UNI,89,07_ADIPOSE,04_LYMPHO,0
UNI,89,07_ADIPOSE,05_DEBRIS,3
UNI,89,07_ADIPOSE,06_MUCOSA,0
UNI,89,07_ADIPOSE,07_ADIPOSE,615
UNI,89,07_ADIPOSE,08_EMPTY,6
UNI,89,08_EMPTY,01_TUMOR,0
UNI,89,08_EMPTY,02_STROMA,0
UNI,89,08_EMPTY,03_COMPLEX,0
UNI,89,08_EMPTY,04_LYMPHO,0
UNI,89,08_EMPTY,05_DEBRIS,3
UNI,89,08_EMPTY,06_MUCOSA,0
UNI,89,08_EMPTY,07_ADIPOSE,341
UNI,89,08_EMPTY,08_EMPTY,281
UNI,101,01_TUMOR,01_TUMOR,604
UNI,101,01_TUMOR,02_STROMA,4
UNI,101,01_TUMOR,03_COMPLEX,15
UNI,101,01_TUMOR,04_LYMPHO,2
UNI,101,01_TUMOR,05_DEBRIS,0
UNI,101,01_TUMOR,06_MUCOSA,0
UNI,101,01_TUMOR,07_ADIPOSE,0
UNI,101,01_TUMOR,08_EMPTY,0
UNI,101,02_STROMA,01_TUMOR,1
UNI,101,02_STROMA,02_STROMA,475
UNI,101,02_STROMA,03_COMPLEX,121
UNI,101,02_STROMA,04_LYMPHO,0
UNI,101,02_STROMA,05_DEBRIS,28
UNI,101,02_STROMA,06_MUCOSA,0
UNI,101,02_STROMA,07_ADIPOSE,0
UNI,101,02_STROMA,08_EMPTY,0
UNI,101,03_COMPLEX,01_TUMOR,14
UNI,101,03_COMPLEX,02_STROMA,98
UNI,101,03_COMPLEX,03_COMPLEX,470
UNI,101,03_COMPLEX,04_LYMPHO,37
UNI,101,03_COMPLEX,05_DEBRIS,6
UNI,101,03_COMPLEX,06_MUCOSA,0
UNI,101,03_COMPLEX,07_ADIPOSE,0
UNI,101,03_COMPLEX,08_EMPTY,0
UNI,101,04_LYMPHO,01_TUMOR,3
UNI,101,04_LYMPHO,02_STROMA,3
UNI,101,04_LYMPHO,03_COMPLEX,79
UNI,101,04_LYMPHO,04_LYMPHO,540
UNI,101,04_LYMPHO,05_DEBRIS,0
UNI,101,04_LYMPHO,06_MUCOSA,0
UNI,101,04_LYMPHO,07_ADIPOSE,0
UNI,101,04_LYMPHO,08_EMPTY,0
UNI,101,05_DEBRIS,01_TUMOR,1
UNI,101,05_DEBRIS,02_STROMA,232
UNI,101,05_DEBRIS,03_COMPLEX,13
UNI,101,05_DEBRIS,04_LYMPHO,5
UNI,101,05_DEBRIS,05_DEBRIS,371
UNI,101,05_DEBRIS,06_MUCOSA,0
UNI,101,05_DEBRIS,07_ADIPOSE,3
UNI,101,05_DEBRIS,08_EMPTY,0
UNI,101,06_MUCOSA,01_TUMOR,1
UNI,101,06_MUCOSA,02_STROMA,0
UNI,101,06_MUCOSA,03_COMPLEX,0
UNI,101,06_MUCOSA,04_LYMPHO,2
UNI,101,06_MUCOSA,05_DEBRIS,1
UNI,101,06_MUCOSA,06_MUCOSA,621
UNI,101,06_MUCOSA,07_ADIPOSE,0
UNI,101,06_MUCOSA,08_EMPTY,0
UNI,101,07_ADIPOSE,01_TUMOR,0
UNI,101,07_ADIPOSE,02_STROMA,1
UNI,101,07_ADIPOSE,03_COMPLEX,0
UNI,101,07_ADIPOSE,04_LYMPHO,0
UNI,101,07_ADIPOSE,05_DEBRIS,4
UNI,101,07_ADIPOSE,06_MUCOSA,0
UNI,101,07_ADIPOSE,07_ADIPOSE,613
UNI,101,07_ADIPOSE,08_EMPTY,7
UNI,101,08_EMPTY,01_TUMOR,0
UNI,101,08_EMPTY,02_STROMA,0
UNI,101,08_EMPTY,03_COMPLEX,0
UNI,101,08_EMPTY,04_LYMPHO,0
UNI,101,08_EMPTY,05_DEBRIS,6
UNI,101,08_EMPTY,06_MUCOSA,0
UNI,101,08_EMPTY,07_ADIPOSE,360
UNI,101,08_EMPTY,08_EMPTY,259
UNI,131,01_TUMOR,01_TUMOR,601
UNI,131,01_TUMOR,02_STROMA,1
UNI,131,01_TUMOR,03_COMPLEX,17
UNI,131,01_TUMOR,04_LYMPHO,5
UNI,131,01_TUMOR,05_DEBRIS,0
UNI,131,01_TUMOR,06_MUCOSA,1
UNI,131,01_TUMOR,07_ADIPOSE,0
UNI,131,01_TUMOR,08_EMPTY,0
UNI,131,02_STROMA,01_TUMOR,0
UNI,131,02_STROMA,02_STROMA,455
UNI,131,02_STROMA,03_COMPLEX,132
UNI,131,02_STROMA,04_LYMPHO,1
UNI,131,02_STROMA,05_DEBRIS,35
UNI,131,02_STROMA,06_MUCOSA,0
UNI,131,02_STROMA,07_ADIPOSE,2
UNI,131,02_STROMA,08_EMPTY,0
UNI,131,03_COMPLEX,01_TUMOR,14
UNI,131,03_COMPLEX,02_STROMA,79
UNI,131,03_COMPLEX,03_COMPLEX,483
UNI,131,03_COMPLEX,04_LYMPHO,43
UNI,131,03_COMPLEX,05_DEBRIS,6
UNI,131,03_COMPLEX,06_MUCOSA,0
UNI,131,03_COMPLEX,07_ADIPOSE,0
UNI,131,03_COMPLEX,08_EMPTY,0
UNI,131,04_LYMPHO,01_TUMOR,0
UNI,131,04_LYMPHO,02_STROMA,2
UNI,131,04_LYMPHO,03_COMPLEX,67
UNI,131,04_LYMPHO,04_LYMPHO,556
UNI,131,04_LYMPHO,05_DEBRIS,0
UNI,131,04_LYMPHO,06_MUCOSA,0
UNI,131,04_LYMPHO,07_ADIPOSE,0
UNI,131,04_LYMPHO,08_EMPTY,0
UNI,131,05_DEBRIS,01_TUMOR,1
UNI,131,05_DEBRIS,02_STROMA,227
UNI,131,05_DEBRIS,03_COMPLEX,13
UNI,131,05_DEBRIS,04_LYMPHO,3
UNI,131,05_DEBRIS,05_DEBRIS,378
UNI,131,05_DEBRIS,06_MUCOSA,0
UNI,131,05_DEBRIS,07_ADIPOSE,3
UNI,131,05_DEBRIS,08_EMPTY,0
UNI,131,06_MUCOSA,01_TUMOR,1
UNI,131,06_MUCOSA,02_STROMA,0
UNI,131,06_MUCOSA,03_COMPLEX,1
UNI,131,06_MUCOSA,04_LYMPHO,1
UNI,131,06_MUCOSA,05_DEBRIS,0
UNI,131,06_MUCOSA,06_MUCOSA,622
UNI,131,06_MUCOSA,07_ADIPOSE,0
UNI,131,06_MUCOSA,08_EMPTY,0
UNI,131,07_ADIPOSE,01_TUMOR,0
UNI,131,07_ADIPOSE,02_STROMA,1
UNI,131,07_ADIPOSE,03_COMPLEX,0
UNI,131,07_ADIPOSE,04_LYMPHO,0
UNI,131,07_ADIPOSE,05_DEBRIS,2
UNI,131,07_ADIPOSE,06_MUCOSA,0
UNI,131,07_ADIPOSE,07_ADIPOSE,617
UNI,131,07_ADIPOSE,08_EMPTY,5
UNI,131,08_EMPTY,01_TUMOR,0
UNI,131,08_EMPTY,02_STROMA,1
UNI,131,08_EMPTY,03_COMPLEX,0
UNI,131,08_EMPTY,04_LYMPHO,0
UNI,131,08_EMPTY,05_DEBRIS,4
UNI,131,08_EMPTY,06_MUCOSA,0
UNI,131,08_EMPTY,07_ADIPOSE,153
UNI,131,08_EMPTY,08_EMPTY,467
UNI,151,01_TUMOR,01_TUMOR,601
UNI,151,01_TUMOR,02_STROMA,0
UNI,151,01_TUMOR,03_COMPLEX,20
UNI,151,01_TUMOR,04_LYMPHO,3
UNI,151,01_TUMOR,05_DEBRIS,0
UNI,151,01_TUMOR,06_MUCOSA,1
UNI,151,01_TUMOR,07_ADIPOSE,0
UNI,151,01_TUMOR,08_EMPTY,0
UNI,151,02_STROMA,01_TUMOR,0
UNI,151,02_STROMA,02_STROMA,447
UNI,151,02_STROMA,03_COMPLEX,137
UNI,151,02_STROMA,04_LYMPHO,0
UNI,151,02_STROMA,05_DEBRIS,40
UNI,151,02_STROMA,06_MUCOSA,0
UNI,151,02_STROMA,07_ADIPOSE,1
UNI,151,02_STROMA,08_EMPTY,0
UNI,151,03_COMPLEX,01_TUMOR,16
UNI,151,03_COMPLEX,02_STROMA,83
UNI,151,03_COMPLEX,03_COMPLEX,481
UNI,151,03_COMPLEX,04_LYMPHO,38
UNI,151,03_COMPLEX,05_DEBRIS,7
UNI,151,03_COMPLEX,06_MUCOSA,0
UNI,151,03_COMPLEX,07_ADIPOSE,0
UNI,151,03_COMPLEX,08_EMPTY,0
UNI,151,04_LYMPHO,01_TUMOR,0
UNI,151,04_LYMPHO,02_STROMA,2
UNI,151,04_LYMPHO,03_COMPLEX,77
UNI,151,04_LYMPHO,04_LYMPHO,546
UNI,151,04_LYMPHO,05_DEBRIS,0
UNI,151,04_LYMPHO,06_MUCOSA,0
UNI,151,04_LYMPHO,07_ADIPOSE,0
UNI,151,04_LYMPHO,08_EMPTY,0
UNI,151,05_DEBRIS,01_TUMOR,1
UNI,151,05_DEBRIS,02_STROMA,224
UNI,151,05_DEBRIS,03_COMPLEX,21
UNI,151,05_DEBRIS,04_LYMPHO,0
UNI,151,05_DEBRIS,05_DEBRIS,374
UNI,151,05_DEBRIS,06_MUCOSA,0
UNI,151,05_DEBRIS,07_ADIPOSE,5
UNI,151,05_DEBRIS,08_EMPTY,0
UNI,151,06_MUCOSA,01_TUMOR,1
UNI,151,06_MUCOSA,02_STROMA,0
UNI,151,06_MUCOSA,03_COMPLEX,1
UNI,151,06_MUCOSA,04_LYMPHO,1
UNI,151,06_MUCOSA,05_DEBRIS,1
UNI,151,06_MUCOSA,06_MUCOSA,621
UNI,151,06_MUCOSA,07_ADIPOSE,0
UNI,151,06_MUCOSA,08_EMPTY,0
UNI,151,07_ADIPOSE,01_TUMOR,0
UNI,151,07_ADIPOSE,02_STROMA,1
UNI,151,07_ADIPOSE,03_COMPLEX,0
UNI,151,07_ADIPOSE,04_LYMPHO,0
UNI,151,07_ADIPOSE,05_DEBRIS,2
UNI,151,07_ADIPOSE,06_MUCOSA,0
UNI,151,07_ADIPOSE,07_ADIPOSE,617
UNI,151,07_ADIPOSE,08_EMPTY,5
UNI,151,08_EMPTY,01_TUMOR,0
UNI,151,08_EMPTY,02_STROMA,0
UNI,151,08_EMPTY,03_COMPLEX,0
UNI,151,08_EMPTY,04_LYMPHO,0
UNI,151,08_EMPTY,05_DEBRIS,2
UNI,151,08_EMPTY,06_MUCOSA,0
UNI,151,08_EMPTY,07_ADIPOSE,228
UNI,151,08_EMPTY,08_EMPTY,395
UNI,181,01_TUMOR,01_TUMOR,604
UNI,181,01_TUMOR,02_STROMA,1
UNI,181,01_TUMOR,03_COMPLEX,16
UNI,181,01_TUMOR,04_LYMPHO,3
UNI,181,01_TUMOR,05_DEBRIS,0
UNI,181,01_TUMOR,06_MUCOSA,1
UNI,181,01_TUMOR,07_ADIPOSE,0
UNI,181,01_TUMOR,08_EMPTY,0
UNI,181,02_STROMA,01_TUMOR,0
UNI,181,02_STROMA,02_STROMA,476
UNI,181,02_STROMA,03_COMPLEX,125
UNI,181,02_STROMA,04_LYMPHO,0
UNI,181,02_STROMA,05_DEBRIS,23
UNI,181,02_STROMA,06_MUCOSA,0
UNI,181,02_STROMA,07_ADIPOSE,1
UNI,181,02_STROMA,08_EMPTY,0
UNI,181,03_COMPLEX,01_TUMOR,19
UNI,181,03_COMPLEX,02_STROMA,77
UNI,181,03_COMPLEX,03_COMPLEX,475
UNI,181,03_COMPLEX,04_LYMPHO,44
UNI,181,03_COMPLEX,05_DEBRIS,10
UNI,181,03_COMPLEX,06_MUCOSA,0
UNI,181,03_COMPLEX,07_ADIPOSE,0
UNI,181,03_COMPLEX,08_EMPTY,0
UNI,181,04_LYMPHO,01_TUMOR,1
UNI,181,04_LYMPHO,02_STROMA,2
UNI,181,04_LYMPHO,03_COMPLEX,71
UNI,181,04_LYMPHO,04_LYMPHO,551
UNI,181,04_LYMPHO,05_DEBRIS,0
UNI,181,04_LYMPHO,06_MUCOSA,0
UNI,181,04_LYMPHO,07_ADIPOSE,0
UNI,181,04_LYMPHO,08_EMPTY,0
UNI,181,05_DEBRIS,01_TUMOR,1
UNI,181,05_DEBRIS,02_STROMA,222
UNI,181,05_DEBRIS,03_COMPLEX,18
UNI,181,05_DEBRIS,04_LYMPHO,3
UNI,181,05_DEBRIS,05_DEBRIS,378
UNI,181,05_DEBRIS,06_MUCOSA,0
