cohort_name,analysis_family,model,method,perturbation,grid_label,image_seed_rows,images,seeds,source_groups,spearman_mean,spearman_median,spearman_q1,spearman_q3,positive_spearman_fraction,top_beats_random_fraction,subgroup_type,class_name,case_id,correct,confidence_group
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,23,8,3,4,0.13498027022635278,0.1363067679238818,0.027207962450892048,0.2504354963383245,0.782608695652174,0.9565217391304348,class,03_COMPLEX,,,
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,39,13,3,9,0.04525479912326565,0.0540748591510012,0.0133605335925858,0.0874355521201061,0.8717948717948718,1.0,class,04_LYMPHO,,,
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,27,10,3,7,-0.01844718276915522,-0.0297922527074086,-0.10208623863446195,0.058132585326203856,0.4444444444444444,0.4444444444444444,class,05_DEBRIS,,,
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,42,14,3,7,0.15744882211265718,0.1441951087346301,0.08450103196296085,0.26042641187673815,0.8809523809523809,0.9761904761904762,class,06_MUCOSA,,,
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,48,16,3,6,-0.04850304091499393,-0.0161846855102837,-0.15690299548167563,0.07684538087003642,0.4791666666666667,0.9791666666666666,class,07_ADIPOSE,,,
random_prediction_independent,primary_jointly_correct_true_class,DINOv2,gradient_attention_rollout,normalized_zero,common_14,30,11,3,2,0.16752276035152472,0.12799846998541697,0.08870379077050577,0.23224665110089332,0.9,0.6,class,08_EMPTY,,,
random_prediction_independent,primary_jointly_correct_true_class,ResNet18,gradcam,normalized_zero,common_14,44,15,3,10,0.1646288707445114,0.14624230012192302,-0.012732590107499425,0.3317879192941379,0.7045454545454546,0.022727272727272728,class,01_TUMOR,,,
random_prediction_independent,primary_jointly_correct_true_class,ResNet18,gradcam,normalized_zero,common_14,34,13,3,9,0.06229553548721084,0.049139765238387395,-0.18108041342269038,0.28695821944552913,0.5588235294117647,0.4411764705882353,class,02_STROMA,,,
random_prediction_independent,primary_jointly_correct_true_class,ResNet18,gradcam,normalized_zero,common_14,23,8,3,4,0.03863688967316315,0.0392831244172796,-0.0742702547633657,0.2130672807975201,0.5652173913043478,0.2608695652173913,class,03_COMPLEX,,,
random_prediction_independent,primary_jointly_correct_true_class,ResNet18,gradcam,normalized_zero,common_14,39,13,3,9,-0.06965115931114821,-0.0667468861812589,-0.2890603957318968,0.13620237630389914,0.41025641025641024,0.6923076923076923,class,04_LYMPHO,,,
