cohort_id,case_id,UNI,DINOv2,difference,cohort_name,analysis_family,target_role,method_family,perturbation,grid_label,metric,model_a,model_b,ResNet18
93eff4e2a3b4b436,CRC-Prim-HE-03,1.3243163180585131,0.2473442242919933,1.07697209376652,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
9e2da9f9b3f082d8,CRC-Prim-HE-06,0.067826001607856,-0.05225295332954686,0.12007895493740287,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
9e9a56b62253622a,CRC-Prim-HE-10,0.0583823532437348,-0.039357586234330603,0.0977399394780654,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a06e84f10dd02759,CRC-Prim-HE-01,0.12764642906527127,0.45710911167592716,-0.3294626826106559,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a1d1a2794b06853a,CRC-Prim-HE-05,2.0743985577702526,0.6161735665322571,1.4582249912379956,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a3a71800248d10f3,CRC-Prim-HE-05,0.2766696898118388,1.0470888679238695,-0.7704191781120306,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a601add377069399,CRC-Prim-HE-07,0.12433765942146542,0.1425347025285657,-0.018197043107100283,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a64aaa7bc517773b,CRC-Prim-HE-05,0.29260220778529183,0.23572435799124505,0.05687784979404678,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
a9d9432c0d68ed0a,CRC-Prim-HE-01,0.3993622829276568,4.806069681727866,-4.40670739880021,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
aa43907cd4b2becd,CRC-Prim-HE-07,0.12120838671710576,0.12607797484733782,-0.004869588130232055,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
aa66053db10c2521,CRC-Prim-HE-07,0.0726442690186447,0.0162545056991267,0.05638976331951799,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
aacf4d181a79611d,CRC-Prim-HE-10,0.08921397736901326,0.5084897293007726,-0.41927575193175937,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
abb6eb6a3d2f19a4,CRC-Prim-HE-10,0.13902256038400765,0.15746129348512836,-0.018438733101120708,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
abd0b36c016589ac,CRC-Prim-HE-05,0.2767415541810725,-0.1294893576603966,0.4062309118414691,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ac296c08e234f433,CRC-Prim-HE-07,0.0981982576758514,0.07375239538083887,0.024445862295012527,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ada7eec7a05126f2,CRC-Prim-HE-01,-0.033169199869032696,-0.1515532524846403,0.11838405261560761,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ae0cd82e37b56657,CRC-Prim-HE-08,0.18237916326480877,0.6608539546257971,-0.47847479136098836,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b01434a09d10e513,CRC-Prim-HE-09,0.15019767291723876,-0.0629578061815615,0.21315547909880025,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b07b2e18ddf8934d,CRC-Prim-HE-10,0.0869355293179111,-0.1080828721955177,0.1950184015134288,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b37b8b23cb98ecbb,CRC-Prim-HE-09,0.169925030462354,-0.4925301030078384,0.6624551334701924,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b3c6abe8bd8cb7b2,CRC-Prim-HE-01,0.17727832919413064,0.2654630101973544,-0.08818468100322377,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b3f186984df05412,CRC-Prim-HE-06,-0.1800962557810498,-0.03436450444541187,-0.14573175133563793,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b413d9d06b6eb228,CRC-Prim-HE-04,0.19424617617960172,0.38070934136536033,-0.18646316518575862,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b5d9d54cd96b2071,CRC-Prim-HE-06,0.08293786804089813,-0.18517782801857552,0.26811569605947366,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b6916aa2102e4088,CRC-Prim-HE-02,0.14605108254071136,0.46595462330379595,-0.3199035407630846,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b6929d2700ed7f2f,CRC-Prim-HE-03,0.2766521811595703,0.19559723727508072,0.08105494388448958,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b72b7a1e6a090000,CRC-Prim-HE-09,0.09912605477318114,0.22513949709175038,-0.12601344231856926,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b80fd6a4428f6c65,CRC-Prim-HE-07,0.23229932307679127,0.9197758900035222,-0.687476566926731,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
b847124aee457744,CRC-Prim-HE-03,0.10482572359777609,0.03095925946579167,0.07386646413198442,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
bab8ffa3672fe863,CRC-Prim-HE-10,0.10306486765738626,-0.3364646313220731,0.43952949897945937,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
bbe13df2388dd5ee,CRC-Prim-HE-01,0.2853855342710233,0.028771443180015753,0.2566140910910076,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
be3c49989d24922b,CRC-Prim-HE-06,0.0771807738603872,-0.05811833815581947,0.13529911201620667,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
bf44465971ef3179,CRC-Prim-HE-05,0.12870761313399479,0.0635792923455481,0.06512832078844669,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c18fc3e2973f0de1,CRC-Prim-HE-05,0.13632212187625253,0.2277338456100868,-0.09141172373383427,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c4d1fe65995b26f9,CRC-Prim-HE-07,0.43816244717082103,0.47449294208170323,-0.036330494910882194,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c64f85e88acdea4b,CRC-Prim-HE-10,0.06478212704635837,-0.06296217073741638,0.12774429778377475,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c68a986b4dae0cf4,CRC-Prim-HE-06,0.08875940352204355,-0.5425584262147601,0.6313178297368037,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c8912e73a087a123,CRC-Prim-HE-06,0.3137569839613183,0.1021058800402224,0.21165110392109587,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
c9f61cfb5f9527d7,CRC-Prim-HE-05,0.19960373973396453,0.044333580554718095,0.15527015917924644,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
cafa43bacc3757d3,CRC-Prim-HE-08,0.6059257185001293,0.5270946449569002,0.07883107354322916,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
cb86458124384107,CRC-Prim-HE-06,0.5191104864100423,0.35401796376811867,0.16509252264192364,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
cc4eeddb30209290,CRC-Prim-HE-08,0.08113405200994213,0.5658126755445733,-0.48467862353463115,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
cf0939767237c80d,CRC-Prim-HE-09,0.10289866087664427,-0.003766989740783001,0.10666565061742728,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d1c51024cb1d7ffe,CRC-Prim-HE-08,0.042140886496442674,0.18387919158564092,-0.14173830508919824,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d1efa060416e2952,CRC-Prim-HE-05,0.2188265408610215,0.09307215128954553,0.12575438957147594,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d207bd7fcb29255f,CRC-Prim-HE-03,0.25800211056864053,0.2987647623742476,-0.040762651805607064,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d2cd5399d5294aee,CRC-Prim-HE-09,0.07643155777796069,-0.0435287157662032,0.11996027354416389,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d345f3e6315b1134,CRC-Prim-HE-10,0.15295301986279644,-0.04693901547865626,0.1998920353414527,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d3bbf2f08cac9ae7,CRC-Prim-HE-10,0.076918605317317,0.09183201448222371,-0.014913409164906716,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d49629b83cdc32c9,CRC-Prim-HE-01,0.2567387348702727,0.0784350361168405,0.17830369875343222,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d63f1676f784f23d,CRC-Prim-HE-06,0.10275834529074918,-0.5663583822949686,0.6691167275857177,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d6c94cfaf1e9cd3d,CRC-Prim-HE-03,0.28958065432159275,0.3133210655714793,-0.023740411249886573,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d80f16cbdb8857f7,CRC-Prim-HE-06,0.8202194168838988,0.4808570487260695,0.3393623681578293,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
d9b66e01e9e8bd36,CRC-Prim-HE-06,1.2330050320346702,0.3718853709311925,0.8611196611034777,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
dc6b94ff2715424a,CRC-Prim-HE-04,0.15590388323214496,-0.03460871592275033,0.1905125991548953,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
de23c47aa96416d1,CRC-Prim-HE-02,0.08038570052804907,0.09406334685980892,-0.013677646331759857,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
dfaa8ec92189e348,CRC-Prim-HE-09,0.0758779091553177,0.12983756966075033,-0.05395966050543263,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
e278af829a6b9784,CRC-Prim-HE-05,0.12105655758223997,0.14011197080059165,-0.019055413218351677,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
e3d399728802ed6d,CRC-Prim-HE-07,0.2627680707943944,0.8401413677782595,-0.5773732969838652,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
e421b114e1846ee3,CRC-Prim-HE-06,0.09016347300571749,0.1591507999790828,-0.0689873269733653,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ea872201a8997191,CRC-Prim-HE-07,0.16955338008876797,0.34649505598021163,-0.17694167589144366,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
eaf3ad0d094266c7,CRC-Prim-HE-01,0.241832025533936,-0.3630195270710794,0.6048515526050153,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ec9ec0e66c7d3b7d,CRC-Prim-HE-06,-0.6283375115251073,-0.0889981943172033,-0.539339317207904,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ecd14457d7b51287,CRC-Prim-HE-08,0.08619222775741166,0.30216300981041516,-0.21597078205300352,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
ee35c00ac13a5f3e,CRC-Prim-HE-10,0.21979364696939277,0.7632267648988312,-0.5434331179294385,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
effe32e349705865,CRC-Prim-HE-05,0.07275125400052461,-0.06662114609654977,0.13937240009707438,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f08968b7be243620,CRC-Prim-HE-10,0.062111328151737,0.06815799858255316,-0.006046670430816158,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f116d2a126d269ac,CRC-Prim-HE-05,0.3255665945053254,0.3786281884985183,-0.053061593993192935,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f1c634424fcd7ead,CRC-Prim-HE-05,0.15654623118352937,0.09147385661975023,0.06507237456377914,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f1ee00d7ee61f85b,CRC-Prim-HE-10,0.0740750007264827,-0.09786882236225387,0.17194382308873657,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f3690d3f5927eebc,CRC-Prim-HE-01,0.052053660323404104,0.0505276363607243,0.0015260239626798053,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f3a7d1412918be9d,CRC-Prim-HE-07,1.3993651445393338,1.3264610218759896,0.07290412266334423,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f4dad042bb035194,CRC-Prim-HE-06,-0.0641375127799669,-0.02544171420946267,-0.03869579857050423,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f6ca6de7ba0a5755,CRC-Prim-HE-02,0.08002757254062144,1.971092350685234,-1.8910647781446126,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f805172f1b7a7abe,CRC-Prim-HE-06,0.05255658047412693,0.06314741350713833,-0.0105908330330114,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f84b95d53252404b,CRC-Prim-HE-04,0.08661294362987337,-2.9177028513096253,3.0043157949394987,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f9712c30e0c76d77,CRC-Prim-HE-06,0.3630379729677447,-0.0344641706275424,0.3975021435952871,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
f9cb360943db7c9f,CRC-Prim-HE-08,0.43585900813139195,0.15707459401648308,0.27878441411490884,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
fa5f8b14785c09ad,CRC-Prim-HE-09,0.333613140718054,2.3368510466989716,-2.0032379059809178,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
fcb8ce7d834df3b9,CRC-Prim-HE-05,0.3277532953446596,0.3685778578080019,-0.04082456246334232,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
fe53f5c5ed88cf27,CRC-Prim-HE-04,0.13742480388721182,0.23583474236681057,-0.09840993847959875,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,DINOv2,
0182d47bc6239a0a,CRC-Prim-HE-10,0.047189355369967705,,0.0790647717359543,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.0318754163659866
055885cb26f57d55,CRC-Prim-HE-09,0.1396201198813532,,0.7017802740552528,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.5621601541738996
0563036f6d233d97,CRC-Prim-HE-08,0.0692804357798598,,0.1251773343474739,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.0558968985676141
05ec55e971259ba8,CRC-Prim-HE-01,0.0598088935035255,,0.09971181854790534,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.03990292504437983
0b7d64730d5c0c8d,CRC-Prim-HE-02,0.1008540194279227,,0.2949607777602835,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.1941067583323608
0c403259b484b95d,CRC-Prim-HE-09,0.1349112241525431,,0.23776942548727245,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.10285820133472934
0fd1929553a3bc9a,CRC-Prim-HE-06,0.4400726234542016,,0.2437528488850119,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,0.19631977456918973
10614386a7d0aba7,CRC-Prim-HE-06,0.030964113310682467,,0.023617207635877532,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,0.007346905674804934
114823381141834d,CRC-Prim-HE-05,0.11112667079643836,,0.26244891622241673,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.15132224542597836
11f56476dad8a712,CRC-Prim-HE-10,0.1244214754608746,,0.23746579002169296,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.11304431456081836
1289f7a4e7da9a8c,CRC-Prim-HE-08,0.07378668892402544,,0.11886892091290334,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.0450822319888779
14f9264218a7b1c7,CRC-Prim-HE-10,0.16468046606270845,,0.2809846003154227,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.1163041342527143
15a838224d91aacd,CRC-Prim-HE-07,0.3408288400421697,,-0.17932237423578817,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,0.5201512142779579
1619c7f77e7ca100,CRC-Prim-HE-10,0.12419361797084794,,0.1615591656887236,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.03736554771787567
1646784e13982634,CRC-Prim-HE-05,0.06879339514146876,,0.1489161745088458,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.08012277936737706
18374116b0bc583b,CRC-Prim-HE-03,0.14278017921660735,,0.1884315683543417,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.04565138913773433
189f3e0c766af40b,CRC-Prim-HE-06,0.16387937499547758,,0.2654975653079098,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.10161819031243223
18bb356ffc655fde,CRC-Prim-HE-01,0.052920559560321496,,0.29620045592296207,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.24327989636264058
195af23f96ac85e4,CRC-Prim-HE-10,0.021178156564138934,,0.036292698567761794,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.01511454200362286
19ee7b96b3ac6128,CRC-Prim-HE-09,0.1399884951648455,,0.1850952161776341,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.04510672101278863
1b61e3f45d1b6f75,CRC-Prim-HE-06,0.09894882534266969,,0.17963776769804435,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.08068894235537467
2096314873b53cb1,CRC-Prim-HE-10,0.0743541771550625,,0.18015702227194086,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.10580284511687835
220af0321b7b1fc9,CRC-Prim-HE-05,0.09984759904422834,,0.29947973967204017,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.19963214062781184
227c6ddda5d22af7,CRC-Prim-HE-10,0.17016825674866445,,0.2926017128785617,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.12243345612989724
23322506a3beae96,CRC-Prim-HE-06,0.18585069118017514,,0.4601254158947573,selected_faithfulness,primary_jointly_correct_true_class,true_class,architecture_primary,normalized_zero,common_14,top_minus_random_relative_target_margin_reduction_auc,UNI,ResNet18,-0.2742747247145822
